Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2025-09-10 16:55:41,"Afternoon Workout",22m,"Push Up",2,0,10.0,0,0.0,,,
2025-09-10 16:55:41,"Afternoon Workout",22m,"Push Up",Rest Timer,0,0.0,0,60.0,,,
2025-09-10 16:55:41,"Afternoon Workout",22m,"Push Up",3,0,10.0,0,0.0,,,
2025-09-10 16:55:41,"Afternoon Workout",22m,"Push Up",Rest Timer,0,0.0,0,60.0,,,
2025-09-11 15:35:20,"Afternoon Workout",17m,"Triceps Extension (Dumbbell)",1,15.0,8.0,0,0.0,"","",
2025-09-11 15:35:20,"Afternoon Workout",17m,"Triceps Extension (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-09-11 15:35:20,"Afternoon Workout",17m,"Triceps Extension (Dumbbell)",2,15.0,8.0,0,0.0,,,
2025-09-11 15:35:20,"Afternoon Workout",17m,"Triceps Extension (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-09-11 15:35:20,"Afternoon Workout",17m,"Triceps Extension (Dumbbell)",3,15.0,8.0,0,0.0,,,
2025-09-11 15:35:20,"Afternoon Workout",17m,"Triceps Extension (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-09-11 15:35:20,"Afternoon Workout",17m,"Crunch",1,0.0,12.0,0,0.0,"",,
2025-09-11 15:35:20,"Afternoon Workout",17m,"Crunch",Rest Timer,0,0.0,0,60.0,,,
2025-09-11 15:35:20,"Afternoon Workout",17m,"Overhead Press (Dumbbell)",1,5.0,18.0,0,0.0,"",,
2025-09-11 15:35:20,"Afternoon Workout",17m,"Overhead Press (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-09-11 15:35:20,"Afternoon Workout",17m,"Overhead Press (Dumbbell)",2,5.0,18.0,0,0.0,,,
2025-09-11 15:35:20,"Afternoon Workout",17m,"Overhead Press (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-09-11 15:35:20,"Afternoon Workout",17m,"Overhead Press (Dumbbell)",3,5.0,18.0,0,0.0,,,
2025-09-11 15:35:20,"Afternoon Workout",17m,"Overhead Press (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2025-09-11 15:35:20,"Afternoon Workout",17m,"Push Up",1,0,10.0,0,0.0,"",,
2025-09-11 15:35:20,"Afternoon Workout",17m,"Push Up",Rest Timer,0,0.0,0,60.0,,,
2025-09-13 13:18:34,"Afternoon Workout",37m,"Overhead Press (Dumbbell)",1,5.0,20.0,0,0.0,"","",
2025-09-13 13:18:34,"Afternoon Workout",37m,"Overhead Press (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-09-13 13:18:34,"Afternoon Workout",37m,"Overhead Press (Dumbbell)",2,5.0,20.0,0,0.0,,,
2025-09-13 13:18:34,"Afternoon Workout",37m,"Overhead Press (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-09-13 13:18:34,"Afternoon Workout",37m,"Overhead Press (Dumbbell)",3,5.0,20.0,0,0.0,,,
2025-09-13 13:18:34,"Afternoon Workout",37m,"Overhead Press (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-09-13 13:18:34,"Afternoon Workout",37m,"Bench Press (Dumbbell)",1,5.0,20.0,0,0.0,"",,
2025-09-13 13:18:34,"Afternoon Workout",37m,"Bench Press (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-09-13 13:18:34,"Afternoon Workout",37m,"Bench Press (Dumbbell)",2,5.0,20.0,0,0.0,,,
2025-09-13 13:18:34,"Afternoon Workout",37m,"Bench Press (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-09-13 13:18:34,"Afternoon Workout",37m,"Bench Press (Dumbbell)",3,5.0,20.0,0,0.0,,,
2025-09-13 13:18:34,"Afternoon Workout",37m,"Bench Press (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-09-13 13:18:34,"Afternoon Workout",37m,"Plank",1,0,0.0,0,30.0,"",,
2025-09-13 13:18:34,"Afternoon Workout",37m,"Plank",Rest Timer,0,0.0,0,60.0,,,
2025-09-13 13:18:34,"Afternoon Workout",37m,"Plank",2,0,0.0,0,30.0,,,
2025-09-13 13:18:34,"Afternoon Workout",37m,"Plank",Rest Timer,0,0.0,0,60.0,,,
2025-09-13 13:18:34,"Afternoon Workout",37m,"Plank",3,0,0.0,0,30.0,,,
2025-09-13 13:18:34,"Afternoon Workout",37m,"Plank",Rest Timer,0,0.0,0,60.0,,,
2025-09-13 13:18:34,"Afternoon Workout",37m,"Crunch",1,0.0,12.0,0,0.0,"",,
2025-09-13 13:18:34,"Afternoon Workout",37m,"Crunch",Rest Timer,0,0.0,0,60.0,,,
2025-09-13 13:18:34,"Afternoon Workout",37m,"Crunch",2,0.0,12.0,0,0.0,,,
2025-09-13 13:18:34,"Afternoon Workout",37m,"Crunch",Rest Timer,0,0.0,0,60.0,,,
2025-09-13 13:18:34,"Afternoon Workout",37m,"Crunch",3,0.0,12.0,0,0.0,,,
2025-09-13 13:18:34,"Afternoon Workout",37m,"Crunch",Rest Timer,0,0.0,0,60.0,,,
2025-09-13 13:18:34,"Afternoon Workout",37m,"Bicep Curl (Dumbbell)",1,15.0,13.0,0,0.0,"",,
2025-09-13 13:18:34,"Afternoon Workout",37m,"Bicep Curl (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2025-09-13 13:18:34,"Afternoon Workout",37m,"Bicep Curl (Dumbbell)",2,15.0,13.0,0,0.0,,,
2025-09-13 13:18:34,"Afternoon Workout",37m,"Bicep Curl (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-09-13 13:18:34,"Afternoon Workout",37m,"Bicep Curl (Dumbbell)",3,15.0,13.0,0,0.0,,,
2025-09-13 13:18:34,"Afternoon Workout",37m,"Bicep Curl (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-09-13 13:18:34,"Afternoon Workout",37m,"Triceps Extension (Dumbbell)",1,15.0,10.0,0,0.0,"",,
2025-09-13 13:18:34,"Afternoon Workout",37m,"Triceps Extension (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-09-13 13:18:34,"Afternoon Workout",37m,"Triceps Extension (Dumbbell)",2,15.0,10.0,0,0.0,,,
2025-09-13 13:18:34,"Afternoon Workout",37m,"Triceps Extension (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-09-13 13:18:34,"Afternoon Workout",37m,"Triceps Extension (Dumbbell)",3,15.0,10.0,0,0.0,,,
2025-09-13 13:18:34,"Afternoon Workout",37m,"Triceps Extension (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-09-14 20:14:52,"Afternoon Workout",25m,"Overhead Press (Dumbbell)",1,5.0,20.0,0,0.0,"","",
2025-09-14 20:14:52,"Afternoon Workout",25m,"Overhead Press (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-09-14 20:14:52,"Afternoon Workout",25m,"Overhead Press (Dumbbell)",2,5.0,20.0,0,0.0,,,
2025-09-14 20:14:52,"Afternoon Workout",25m,"Overhead Press (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-09-14 20:14:52,"Afternoon Workout",25m,"Overhead Press (Dumbbell)",3,5.0,20.0,0,0.0,,,
2025-09-14 20:14:52,"Afternoon Workout",25m,"Overhead Press (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-09-14 20:14:52,"Afternoon Workout",25m,"Bench Press (Dumbbell)",1,5.0,20.0,0,0.0,"",,
2025-09-14 20:14:52,"Afternoon Workout",25m,"Bench Press (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-09-14 20:14:52,"Afternoon Workout",25m,"Bench Press (Dumbbell)",2,5.0,20.0,0,0.0,,,
2025-09-14 20:14:52,"Afternoon Workout",25m,"Bench Press (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-09-14 20:14:52,"Afternoon Workout",25m,"Bench Press (Dumbbell)",3,5.0,20.0,0,0.0,,,
2025-09-14 20:14:52,"Afternoon Workout",25m,"Bench Press (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-09-14 20:14:52,"Afternoon Workout",25m,"Bicep Curl (Dumbbell)",1,15.0,13.0,0,0.0,"",,
2025-09-14 20:14:52,"Afternoon Workout",25m,"Bicep Curl (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-09-14 20:14:52,"Afternoon Workout",25m,"Bicep Curl (Dumbbell)",2,15.0,13.0,0,0.0,,,
2025-09-14 20:14:52,"Afternoon Workout",25m,"Bicep Curl (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-09-14 20:14:52,"Afternoon Workout",25m,"Bicep Curl (Dumbbell)",3,15.0,13.0,0,0.0,,,
2025-09-14 20:14:52,"Afternoon Workout",25m,"Bicep Curl (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-09-14 20:14:52,"Afternoon Workout",25m,"Triceps Extension (Dumbbell)",1,15.0,10.0,0,0.0,"",,
2025-09-14 20:14:52,"Afternoon Workout",25m,"Triceps Extension (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-09-14 20:14:52,"Afternoon Workout",25m,"Triceps Extension (Dumbbell)",2,15.0,10.0,0,0.0,,,
2025-09-14 20:14:52,"Afternoon Workout",25m,"Triceps Extension (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-09-14 20:14:52,"Afternoon Workout",25m,"Triceps Extension (Dumbbell)",3,15.0,10.0,0,0.0,,,
2025-09-14 20:14:52,"Afternoon Workout",25m,"Triceps Extension (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-09-15 13:35:27,"Midday Workout",14m,"Squat (Dumbbell)",1,15.0,12.0,0,0.0,"","",
2025-09-15 13:35:27,"Midday Workout",14m,"Squat (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-09-15 13:35:27,"Midday Workout",14m,"Squat (Dumbbell)",2,15.0,12.0,0,0.0,,,
2025-09-15 13:35:27,"Midday Workout",14m,"Squat (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-09-15 13:35:27,"Midday Workout",14m,"Squat (Dumbbell)",3,15.0,12.0,0,0.0,,,
2025-09-15 13:35:27,"Midday Workout",14m,"Squat (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-09-15 13:35:27,"Midday Workout",14m,"Bench Press (Dumbbell)",1,5.0,20.0,0,0.0,"",,
2025-09-15 13:35:27,"Midday Workout",14m,"Bench Press (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-09-15 13:35:27,"Midday Workout",14m,"Bench Press (Dumbbell)",2,5.0,20.0,0,0.0,,,
2025-09-15 13:35:27,"Midday Workout",14m,"Bench Press (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-09-15 13:35:27,"Midday Workout",14m,"Bench Press (Dumbbell)",3,5.0,20.0,0,0.0,,,
2025-09-15 13:35:27,"Midday Workout",14m,"Bench Press (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-09-15 20:07:59,"Afternoon Workout",44m,"Overhead Press (Dumbbell)",1,5.0,20.0,0,0.0,"","",
2025-09-15 20:07:59,"Afternoon Workout",44m,"Overhead Press (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-09-15 20:07:59,"Afternoon Workout",44m,"Overhead Press (Dumbbell)",2,5.0,20.0,0,0.0,,,
2025-09-15 20:07:59,"Afternoon Workout",44m,"Overhead Press (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-09-15 20:07:59,"Afternoon Workout",44m,"Overhead Press (Dumbbell)",3,5.0,20.0,0,0.0,,,
2025-09-15 20:07:59,"Afternoon Workout",44m,"Overhead Press (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2025-09-15 20:07:59,"Afternoon Workout",44m,"Bench Press (Dumbbell)",1,5.0,20.0,0,0.0,"",,
2025-09-15 20:07:59,"Afternoon Workout",44m,"Bench Press (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-09-15 20:07:59,"Afternoon Workout",44m,"Bench Press (Dumbbell)",2,5.0,20.0,0,0.0,,,
2025-09-15 20:07:59,"Afternoon Workout",44m,"Bench Press (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-09-15 20:07:59,"Afternoon Workout",44m,"Bench Press (Dumbbell)",3,5.0,20.0,0,0.0,,,
2025-09-15 20:07:59,"Afternoon Workout",44m,"Bench Press (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-09-15 20:07:59,"Afternoon Workout",44m,"Bench Press (Dumbbell)",4,5.0,20.0,0,0.0,,,
2025-09-15 20:07:59,"Afternoon Workout",44m,"Bench Press (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-09-15 20:07:59,"Afternoon Workout",44m,"Bench Press (Dumbbell)",5,5.0,30.0,0,0.0,,,
2025-09-15 20:07:59,"Afternoon Workout",44m,"Bench Press (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-09-15 20:07:59,"Afternoon Workout",44m,"Bench Press (Dumbbell)",6,5.0,20.0,0,0.0,,,
2025-09-15 20:07:59,"Afternoon Workout",44m,"Bench Press (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-09-15 20:07:59,"Afternoon Workout",44m,"Plank",1,0,0.0,0,30.0,"",,
2025-09-15 20:07:59,"Afternoon Workout",44m,"Plank",Rest Timer,0,0.0,0,60.0,,,
2025-09-15 20:07:59,"Afternoon Workout",44m,"Bicep Curl (Dumbbell)",1,15.0,13.0,0,0.0,"",,
2025-09-15 20:07:59,"Afternoon Workout",44m,"Bicep Curl (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2025-09-15 20:07:59,"Afternoon Workout",44m,"Bicep Curl (Dumbbell)",2,15.0,13.0,0,0.0,,,
2025-09-15 20:07:59,"Afternoon Workout",44m,"Bicep Curl (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-09-15 20:07:59,"Afternoon Workout",44m,"Bicep Curl (Dumbbell)",3,15.0,13.0,0,0.0,,,
2025-09-15 20:07:59,"Afternoon Workout",44m,"Bicep Curl (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-09-15 20:07:59,"Afternoon Workout",44m,"Triceps Extension (Dumbbell)",1,15.0,10.0,0,0.0,"",,
2025-09-15 20:07:59,"Afternoon Workout",44m,"Triceps Extension (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-09-15 20:07:59,"Afternoon Workout",44m,"Triceps Extension (Dumbbell)",2,15.0,10.0,0,0.0,,,
2025-09-15 20:07:59,"Afternoon Workout",44m,"Triceps Extension (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-09-15 20:07:59,"Afternoon Workout",44m,"Triceps Extension (Dumbbell)",3,15.0,10.0,0,0.0,,,
2025-09-15 20:07:59,"Afternoon Workout",44m,"Triceps Extension (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-09-15 20:07:59,"Afternoon Workout",44m,"Lateral Raise (Dumbbell)",1,5.0,15.0,0,0.0,"",,
2025-09-15 20:07:59,"Afternoon Workout",44m,"Lateral Raise (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-09-15 20:07:59,"Afternoon Workout",44m,"Lateral Raise (Dumbbell)",2,5.0,15.0,0,0.0,,,
2025-09-15 20:07:59,"Afternoon Workout",44m,"Lateral Raise (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-09-15 20:07:59,"Afternoon Workout",44m,"Lateral Raise (Dumbbell)",3,5.0,15.0,0,0.0,,,
2025-09-15 20:07:59,"Afternoon Workout",44m,"Lateral Raise (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2025-09-17 14:05:45,"Default Workout",7h 10m,"Overhead Press (Dumbbell)",1,5.0,20.0,0,0.0,"","",
2025-09-17 14:05:45,"Default Workout",7h 10m,"Overhead Press (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-09-17 14:05:45,"Default Workout",7h 10m,"Overhead Press (Dumbbell)",2,5.0,20.0,0,0.0,,,
2025-09-17 14:05:45,"Default Workout",7h 10m,"Overhead Press (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-09-17 14:05:45,"Default Workout",7h 10m,"Overhead Press (Dumbbell)",3,5.0,20.0,0,0.0,,,
2025-09-17 14:05:45,"Default Workout",7h 10m,"Overhead Press (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-09-17 14:05:45,"Default Workout",7h 10m,"Crunch",1,0.0,12.0,0,0.0,"",,
2025-09-17 14:05:45,"Default Workout",7h 10m,"Crunch",Rest Timer,0,0.0,0,60.0,,,
2025-09-17 14:05:45,"Default Workout",7h 10m,"Bicep Curl (Dumbbell)",1,15.0,14.0,0,0.0,"",,
2025-09-17 14:05:45,"Default Workout",7h 10m,"Bicep Curl (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-09-17 14:05:45,"Default Workout",7h 10m,"Bicep Curl (Dumbbell)",2,15.0,14.0,0,0.0,,,
2025-09-17 14:05:45,"Default Workout",7h 10m,"Bicep Curl (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-09-17 14:05:45,"Default Workout",7h 10m,"Bicep Curl (Dumbbell)",3,15.0,14.0,0,0.0,,,
2025-09-17 14:05:45,"Default Workout",7h 10m,"Bicep Curl (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2025-09-17 14:05:45,"Default Workout",7h 10m,"Push Up",1,0,10.0,0,0.0,"",,
2025-09-17 14:05:45,"Default Workout",7h 10m,"Push Up",Rest Timer,0,0.0,0,60.0,,,
2025-09-17 14:05:45,"Default Workout",7h 10m,"Push Up",2,0,10.0,0,0.0,,,
2025-09-17 14:05:45,"Default Workout",7h 10m,"Push Up",Rest Timer,0,0.0,0,60.0,,,
2025-09-17 21:17:58,"Default Workout",28m,"Overhead Press (Dumbbell)",1,5.0,20.0,0,0.0,"","",
2025-09-17 21:17:58,"Default Workout",28m,"Overhead Press (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2025-09-17 21:17:58,"Default Workout",28m,"Overhead Press (Dumbbell)",2,5.0,20.0,0,0.0,,,
2025-09-17 21:17:58,"Default Workout",28m,"Overhead Press (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2025-09-17 21:17:58,"Default Workout",28m,"Overhead Press (Dumbbell)",3,5.0,20.0,0,0.0,,,
2025-09-17 21:17:58,"Default Workout",28m,"Overhead Press (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2025-09-17 21:17:58,"Default Workout",28m,"Plank",1,0,0.0,0,45.0,"",,
2025-09-17 21:17:58,"Default Workout",28m,"Plank",Rest Timer,0,0.0,0,60.0,,,
2025-09-17 21:17:58,"Default Workout",28m,"Plank",2,0,0.0,0,45.0,,,
2025-09-17 21:17:58,"Default Workout",28m,"Plank",Rest Timer,0,0.0,0,60.0,,,
2025-09-17 21:17:58,"Default Workout",28m,"Plank",3,0,0.0,0,45.0,,,
2025-09-17 21:17:58,"Default Workout",28m,"Plank",Rest Timer,0,0.0,0,60.0,,,
2025-09-17 21:17:58,"Default Workout",28m,"Bicep Curl (Dumbbell)",1,15.0,14.0,0,0.0,"",,
2025-09-17 21:17:58,"Default Workout",28m,"Bicep Curl (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-09-17 21:17:58,"Default Workout",28m,"Bicep Curl (Dumbbell)",2,15.0,14.0,0,0.0,,,
2025-09-17 21:17:58,"Default Workout",28m,"Bicep Curl (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-09-17 21:17:58,"Default Workout",28m,"Bicep Curl (Dumbbell)",3,15.0,14.0,0,0.0,,,
2025-09-17 21:17:58,"Default Workout",28m,"Bicep Curl (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-09-17 21:17:58,"Default Workout",28m,"Triceps Extension (Dumbbell)",1,15.0,10.0,0,0.0,"",,
2025-09-17 21:17:58,"Default Workout",28m,"Triceps Extension (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-09-17 21:17:58,"Default Workout",28m,"Triceps Extension (Dumbbell)",2,15.0,10.0,0,0.0,,,
2025-09-17 21:17:58,"Default Workout",28m,"Triceps Extension (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-09-17 21:17:58,"Default Workout",28m,"Triceps Extension (Dumbbell)",3,15.0,10.0,0,0.0,,,
2025-09-17 21:17:58,"Default Workout",28m,"Triceps Extension (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-09-17 21:17:58,"Default Workout",28m,"Push Up",1,0,8.0,0,0.0,"",,
2025-09-17 21:17:58,"Default Workout",28m,"Push Up",Rest Timer,0,0.0,0,90.0,,,
2025-09-19 17:32:38,"Chest Shoulders Triceps Core (Push)",31m,"Overhead Press (Dumbbell)",1,20.0,10.0,0,0.0,"","",
2025-09-19 17:32:38,"Chest Shoulders Triceps Core (Push)",31m,"Overhead Press (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2025-09-19 17:32:38,"Chest Shoulders Triceps Core (Push)",31m,"Overhead Press (Dumbbell)",2,20.0,10.0,0,0.0,,,
2025-09-19 17:32:38,"Chest Shoulders Triceps Core (Push)",31m,"Overhead Press (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2025-09-19 17:32:38,"Chest Shoulders Triceps Core (Push)",31m,"Overhead Press (Dumbbell)",3,20.0,10.0,0,0.0,,,
2025-09-19 17:32:38,"Chest Shoulders Triceps Core (Push)",31m,"Overhead Press (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2025-09-19 17:32:38,"Chest Shoulders Triceps Core (Push)",31m,"Overhead Press (Dumbbell)",4,20.0,10.0,0,0.0,,,
2025-09-19 17:32:38,"Chest Shoulders Triceps Core (Push)",31m,"Overhead Press (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2025-09-19 17:32:38,"Chest Shoulders Triceps Core (Push)",31m,"Plank",1,0,0.0,0,45.0,"",,
2025-09-19 17:32:38,"Chest Shoulders Triceps Core (Push)",31m,"Plank",Rest Timer,0,0.0,0,60.0,,,
2025-09-19 17:32:38,"Chest Shoulders Triceps Core (Push)",31m,"Plank",2,0,0.0,0,45.0,,,
2025-09-19 17:32:38,"Chest Shoulders Triceps Core (Push)",31m,"Plank",Rest Timer,0,0.0,0,60.0,,,
2025-09-19 17:32:38,"Chest Shoulders Triceps Core (Push)",31m,"Bench Press (Dumbbell)",1,20.0,10.0,0,0.0,"",,
2025-09-19 17:32:38,"Chest Shoulders Triceps Core (Push)",31m,"Bench Press (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-09-19 17:32:38,"Chest Shoulders Triceps Core (Push)",31m,"Bench Press (Dumbbell)",2,20.0,10.0,0,0.0,,,
2025-09-19 17:32:38,"Chest Shoulders Triceps Core (Push)",31m,"Bench Press (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-09-19 17:32:38,"Chest Shoulders Triceps Core (Push)",31m,"Bench Press (Dumbbell)",3,20.0,10.0,0,0.0,,,
2025-09-19 17:32:38,"Chest Shoulders Triceps Core (Push)",31m,"Bench Press (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-09-19 17:32:38,"Chest Shoulders Triceps Core (Push)",31m,"Bench Press (Dumbbell)",4,20.0,10.0,0,0.0,,,
2025-09-19 17:32:38,"Chest Shoulders Triceps Core (Push)",31m,"Bench Press (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-09-19 17:32:38,"Chest Shoulders Triceps Core (Push)",31m,"Triceps Pushdown (Cable - Straight Bar)",1,60.0,10.0,0,0.0,"",,
2025-09-19 17:32:38,"Chest Shoulders Triceps Core (Push)",31m,"Triceps Pushdown (Cable - Straight Bar)",Rest Timer,0,0.0,0,90.0,,,
2025-09-19 17:32:38,"Chest Shoulders Triceps Core (Push)",31m,"Triceps Pushdown (Cable - Straight Bar)",2,60.0,10.0,0,0.0,,,
2025-09-19 17:32:38,"Chest Shoulders Triceps Core (Push)",31m,"Triceps Pushdown (Cable - Straight Bar)",Rest Timer,0,0.0,0,90.0,,,
2025-09-19 17:32:38,"Chest Shoulders Triceps Core (Push)",31m,"Triceps Pushdown (Cable - Straight Bar)",3,60.0,10.0,0,0.0,,,
2025-09-19 17:32:38,"Chest Shoulders Triceps Core (Push)",31m,"Triceps Pushdown (Cable - Straight Bar)",Rest Timer,0,0.0,0,90.0,,,
2025-09-19 17:32:38,"Chest Shoulders Triceps Core (Push)",31m,"Triceps Pushdown (Cable - Straight Bar)",4,60.0,10.0,0,0.0,,,
2025-09-19 17:32:38,"Chest Shoulders Triceps Core (Push)",31m,"Triceps Pushdown (Cable - Straight Bar)",Rest Timer,0,0.0,0,90.0,,,
2025-09-20 08:54:21,"Back and Biceps (Pull)",33m,"Lat Pulldown (Cable)",1,60.0,12.0,0,0.0,"","",
2025-09-20 08:54:21,"Back and Biceps (Pull)",33m,"Lat Pulldown (Cable)",Rest Timer,0,0.0,0,120.0,,,
2025-09-20 08:54:21,"Back and Biceps (Pull)",33m,"Lat Pulldown (Cable)",2,60.0,12.0,0,0.0,,,
2025-09-20 08:54:21,"Back and Biceps (Pull)",33m,"Lat Pulldown (Cable)",Rest Timer,0,0.0,0,120.0,,,
2025-09-20 08:54:21,"Back and Biceps (Pull)",33m,"Lat Pulldown (Cable)",3,60.0,12.0,0,0.0,,,
2025-09-20 08:54:21,"Back and Biceps (Pull)",33m,"Lat Pulldown (Cable)",Rest Timer,0,0.0,0,120.0,,,
2025-09-20 08:54:21,"Back and Biceps (Pull)",33m,"Lat Pulldown (Cable)",4,60.0,12.0,0,0.0,,,
2025-09-20 08:54:21,"Back and Biceps (Pull)",33m,"Lat Pulldown (Cable)",Rest Timer,0,0.0,0,120.0,,,
2025-09-20 08:54:21,"Back and Biceps (Pull)",33m,"Seated Row (Cable)",1,60.0,12.0,0,0.0,"",,
2025-09-20 08:54:21,"Back and Biceps (Pull)",33m,"Seated Row (Cable)",Rest Timer,0,0.0,0,120.0,,,
2025-09-20 08:54:21,"Back and Biceps (Pull)",33m,"Seated Row (Cable)",2,60.0,12.0,0,0.0,,,
2025-09-20 08:54:21,"Back and Biceps (Pull)",33m,"Seated Row (Cable)",Rest Timer,0,0.0,0,120.0,,,
2025-09-20 08:54:21,"Back and Biceps (Pull)",33m,"Seated Row (Cable)",3,60.0,12.0,0,0.0,,,
2025-09-20 08:54:21,"Back and Biceps (Pull)",33m,"Seated Row (Cable)",Rest Timer,0,0.0,0,120.0,,,
2025-09-20 08:54:21,"Back and Biceps (Pull)",33m,"Bicep Curl (Dumbbell)",1,20.0,12.0,0,0.0,"",,
2025-09-20 08:54:21,"Back and Biceps (Pull)",33m,"Bicep Curl (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-09-20 08:54:21,"Back and Biceps (Pull)",33m,"Bicep Curl (Dumbbell)",2,20.0,12.0,0,0.0,,,
2025-09-20 08:54:21,"Back and Biceps (Pull)",33m,"Bicep Curl (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-09-20 08:54:21,"Back and Biceps (Pull)",33m,"Bicep Curl (Dumbbell)",3,20.0,12.0,0,0.0,,,
2025-09-20 08:54:21,"Back and Biceps (Pull)",33m,"Bicep Curl (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-09-20 08:54:21,"Back and Biceps (Pull)",33m,"Bicep Curl (Dumbbell)",4,20.0,12.0,0,0.0,,,
2025-09-20 08:54:21,"Back and Biceps (Pull)",33m,"Bicep Curl (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
